[2025-07-30 07:41:27] =========================================
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:00] ℹ️ 提取设备：wzr-hp-g450h（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:00] ℹ️ 提取设备：wzr-hp-g300nh2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:00] ℹ️ 提取设备：wzr-450hp2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:00] ℹ️ 提取设备：dap-1330-a1（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:00] ℹ️ 提取设备：dir-505-a1（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:00] ℹ️ 提取设备：dir-825-c1（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：dir-835-a1（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：rme-eg200（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：gl-inet（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：lan-turtle（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：packet-squirrel（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：wifi-pineapple-nano（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：netgear-ex6400（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：netgear-wndr3700v2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：mr600v2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：mr900v2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：mr1750v2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：om2pv2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：om2pv4（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：om2p-hsv2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：om2p-hsv3（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：om2p-hsv4（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:01] ℹ️ 提取设备：om5p-acv2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:02] ℹ️ 提取设备：e1700ac-v2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:02] ℹ️ 提取设备：e558-v2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:02] ℹ️ 提取设备：e600g-v2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:02] ℹ️ 提取设备：e600gac-v2（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:02] ℹ️ 提取设备：e750a-v4（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:02] ℹ️ 提取设备：e750g-v8（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:02] ℹ️ 提取设备：wlr8100（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca）
[2025-07-30 07:45:02] ℹ️ 提取设备：telco-electronics-tel-t1（芯片：qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
qca
